SDG_id,SDG_keywords,match_tpye
SDG1_b,^(?=.*(?:government\S*))(?=.*(?:expenditure\S*|\bspend\S*))(?=.*(?:women|\bpoor|vulnerable.?)).+,indirect
SDG10_1,^(?=.*(?:income|livelihood|expenditure|earning|\bpay\b|\bwage))(?=.*(?:household|per capita|population))(?=.*(?:empower\S*|accelerat\S*|ascend\S*|\badvanc\S*|augment\S*|\bamplif\S*|magnif\S*|burgeon\S*|\bclimb\S*|better|boost\S*|\bboom\S*|\bdouble\S*|escalat\S*|expansion\S*|\bexpand\S*|\benlarge\S*|\bgrow\S*|\bhike|\bhiking|heighten\S*|improv\S*|increas\S*|foster\S*|\bfortif\S*|facilitat\S*|increment\S*|jump\S*|\blift\S*|\brais\S*|\brise.?\b|rising|\brose\S*|risen|\brocket\S*|skyrocket\S*|\bsurg\S*|\bsoar\S*|promot\S*|proliferat\S*|strengthen\S*|enhanc\S*|aggrandiz\S*|reinforc\S*|upsurg\S*|upward\S*)).+,indirect
SDG10_2,^(?!.*(?:financial inclusion.?))(?=.*(?:inclusi\S*))(?=.*(?:empower\S*|\breform\S*|Prioritiz\S*|\bstimulat\S*|strengthen\S*|support\S*|\bcommitment\S*|provid\S*|accelerat\S*|ascend\S*|\badvanc\S*|augment\S*|\bamplif\S*|magnif\S*|burgeon\S*|\bclimb\S*|better|boost\S*|\bboom\S*|\bdouble\S*|escalat\S*|expansion\S*|\bexpand\S*|\benlarge\S*|\bgrow\S*|\bhike|\bhiking|heighten\S*|improv\S*|increas\S*|foster\S*|\bfortif\S*|facilitat\S*|increment\S*|jump\S*|\blift\S*|\brais\S*|\brise.?\b|rising|\brose\S*|risen|\brocket\S*|skyrocket\S*|\bsurg\S*|\bsoar\S*|promot\S*|proliferat\S*|strengthen\S*|enhanc\S*|aggrandiz\S*|reinforc\S*|upsurg\S*|upward\S*))(?=.*(?:social|economic|socio.?economic|political|\bage\b|\bsex|\bgender|woman|women|\bgirl.?|female.?|\blady\b|\bladies\b|\bmaid.?|\bLGBT\S*|\blesbian|\bgay\b|bisexual|transgender|\bQueer\b|Questioning|Intersex|\bAllies\b|\bAsexual\b|Pansexual|Disabled|disabilit\S*|handicapped|incapacitated|crippled|\bblind\b|disadvantaged|\brace|racial|ethnic|origin|religi\S*|low.?income|lower.?income|demographic)).+,indirect
SDG10_2,^(?=.*(?:financial inclusion.?))(?=.*(?:empower\S*|\breform\S*|Prioritiz\S*|\bstimulat\S*|strengthen\S*|support\S*|\bcommitment\S*|provid\S*|accelerat\S*|ascend\S*|\badvanc\S*|augment\S*|\bamplif\S*|magnif\S*|burgeon\S*|\bclimb\S*|better|boost\S*|\bboom\S*|\bdouble\S*|escalat\S*|expansion\S*|\bexpand\S*|\benlarge\S*|\bgrow\S*|\bhike|\bhiking|heighten\S*|improv\S*|increas\S*|foster\S*|\bfortif\S*|facilitat\S*|increment\S*|jump\S*|\blift\S*|\brais\S*|\brise.?\b|rising|\brose\S*|risen|\brocket\S*|skyrocket\S*|\bsurg\S*|\bsoar\S*|promot\S*|proliferat\S*|strengthen\S*|enhanc\S*|aggrandiz\S*|reinforc\S*|upsurg\S*|upward\S*)).+,indirect
SDG10_3,"(((?:discrimin\S*|\bbias\S*|prejudice\S*|\bunfair\S*|inequal\S*|inequit\S*|disparit\S*|imparit\S*|stereotype\S*|harass\S*|homophobia\S*|racism|sexism)\s(?:\w+\s){0,10}(?=(?:alleviat\S*|\babate\S*|abridge\S*|\bavert\S*|abolish\S*|eradicat\S*|eliminat\S*|\beras\S*|\bease\S*|\bend.?\b|\bended\b|rid of|phase out|\bwipe out|\breduc\S*|\bcut.?\b|\bcurb\S*|curtail\S*|declin\S*|decreas\S*|diminish\S*|diminution\S*|\bdrop\S*|dwindl\S*|\bfade\b|fall off|go down|goes down|went down|tone down|die down|cut down|\bhalt\S*|hinder\S*|\bhamper\S*|impede\S*|\binhibit.?\b|\binhibited\b|\binhibiting|lessen\S*|mitigat\S*|slash\S*|shrink\S*|\bstop\S*|slump\S*|\btrim\S*|weaken\S*|\bno\b|\bzero|prevent\S*|prohibit\S*|minimis\S*|minimiz\S*)))|((?:alleviat\S*|\babate\S*|abridge\S*|\bavert\S*|abolish\S*|eradicat\S*|eliminat\S*|\beras\S*|\bease\S*|\bend.?\b|\bended\b|rid of|phase out|\bwipe out|\breduc\S*|\bcut.?\b|\bcurb\S*|curtail\S*|declin\S*|decreas\S*|diminish\S*|diminution\S*|\bdrop\S*|dwindl\S*|\bfade\b|fall off|go down|goes down|went down|tone down|die down|cut down|\bhalt\S*|hinder\S*|\bhamper\S*|impede\S*|\binhibit.?\b|\binhibited\b|\binhibiting|lessen\S*|mitigat\S*|slash\S*|shrink\S*|\bstop\S*|slump\S*|\btrim\S*|weaken\S*|\bno\b|\bzero|prevent\S*|prohibit\S*|minimis\S*|minimiz\S*)\s(?:\w+\s){0,10}(?=(?:discrimin\S*|\bbias\S*|prejudice\S*|\bunfair\S*|inequal\S*|inequit\S*|disparit\S*|imparit\S*|stereotype\S*|harass\S*|homophobia\S*|racism|sexism))))",indirect
SDG10_3,^(?=.*(?:equal opportunit\S*|equal treatment.?|\bequitab\S*|\bequality|\bun.?bias\S*|unprejudic\S*|impartial\S*|fairness))(?=.*(?:\bensure|\bassur\S*|guarantee\b|promot\S*|empower\S*|support\S*|\bstimulat\S*|strengthen\S*|accelerat\S*|ascend\S*|\badvanc\S*|augment\S*|\bamplif\S*|magnif\S*|burgeon\S*|\bclimb\S*|better|boost\S*|\bboom\S*|\bdouble\S*|escalat\S*|expansion\S*|\bexpand\S*|\benlarge\S*|\bgrow\S*|\bhike|\bhiking|heighten\S*|improv\S*|increas\S*|foster\S*|\bfortif\S*|facilitat\S*|increment\S*|jump\S*|\blift\S*|\brais\S*|\brise.?\b|rising|\brose\S*|risen|\brocket\S*|skyrocket\S*|\bsurg\S*|\bsoar\S*|promot\S*|proliferat\S*|strengthen\S*|enhanc\S*|aggrandiz\S*|reinforc\S*|upsurg\S*|upward\S*)).+,indirect
SDG10_4,"^(?!.*(?:\bequal to|equalization|\bprice|fixed income|gender equality)).*(((?:equal\S*|inequalit\S*)\s(?:\w+\s){0,10}(?=(?:\bpolicy|\bpolicies|fiscal|economic|financ\S*|\bwage|income|social|socio.?economic)))|((?:\bpolicy|\bpolicies|fiscal|economic|financ\S*|\bwage|income|social|socio.?economic)\s(?:\w+\s){0,10}(?=(?:equal\S*|inequalit\S*))))",indirect
SDG10_4,\bGINI\b|social protection polic\S*|Labo.?r share of GDP,indirect
SDG10_5,^(?!.*(?:regulatory|regulator.?|General government|Corporate Governance|Financial Institutions Act|Pension Fund\S*))(?=.*(?:\bregulat\S*|monitor\S*|administer\S*|govern.?\b|governed|governing|\bsound\b))(?=.*(?:financial market.?|financial institution.?)).+,indirect
SDG10_6,^(?!.*(?:Financial risk\S*|Financial Disclosure\S*|Financial Stability|financial sector\S*|financial group\S*|financial crisis|financial condition\S*|financial impact\S*|financial inclusive\S*|financial statement\S*|Financial Times|financial press|financial result\S*|financial instrument\S*|Financial Review\S*|financial assumption\S*|finance corporation\S*))(?=.*(?:representation.?|\bvoic\S*|\bright.?|\bvot\S*|effective|credib\S*|accountabl\S*|legitimate|justif\S*|lawful))(?=.*(?:econom\S*|financ\S*|\bfund.?\b|\bfunding\b))(?=.*(?:institution.?|organization.?|organisation.?|association.?|\bunion.?|\bsystem.?))(?=.*(?:((Aruba|Afghanistan|Angola|Anguilla|Albania|United Arab Emirates|Argentina|Armenia|American Samoa|French Southern Territories|Antigua and Barbuda|Azerbaijan|Burundi|Benin|Burkina Faso|Bangladesh|Bahrain|Bahamas|Bosnia and Herzegovina|Belarus|Belize|Bolivia|Brazil|Barbados|Brunei Darussalam|Bhutan|Botswana|Central African Republic|Chile|China|C.?te d.?Ivoire|Cameroon|Congo\b|Cook Islands|Colombia|Comoros|Cabo Verde|Costa Rica|\bCuba\b|Cura̤ao|Cayman Islands|Cyprus|Cyprus|Djibouti|Dominica|Dominican Republic|Algeria|Ecuador|Egypt|Eritrea|Western Sahara|Ethiopia|Fiji|Micronesia|Gabon|Georgia|Ghana|Guinea|Gambia|Guinea.?Bissau|Equatorial Guinea|Grenada|Guatemala|Guam|Guyana|Heard Island and McDonald Islands|Honduras|Haiti|Indonesia|\bIndia\b|\bIran\b|\bIraq\b|Jamaica|Jordan|Kazakhstan|Kenya|Kyrgyzstan|Cambodia|Kiribati|Saint Kitts and Nevis|Kuwait|\bLao.?\b|Lebanon|Liberia|Libya|Saint Lucia|Sri Lanka|Lesotho|Macao|Saint Martin|Morocco|Moldova|Madagascar|Maldives|Mexico|Marshall Islands|North Macedonia|\bMali\b|Myanmar|Montenegro|Mongolia|Northern Mariana Islands|Mozambique|Mauritania|Montserrat|Mauritius|Malawi|Malaysia|Namibia|New Caledonia|Niger|Norfolk Island|Nigeria|Nicaragua|Niue|Nepal|Nauru|Oman|Pakistan|Panama|Pitcairn|Peru|Philippines|Palau|Papua New Guinea|Puerto Rico|Paraguay|Palestine|French Polynesia|Qatar|Russia|Rwanda|Sudan|Senegal|Singapore|South Georgia and the South Sandwich Islands|Saint Helena|Solomon Islands|Sierra Leone|El Salvador|Somalia|Serbia|South Sudan|Sao Tome and Principe|Suriname|Eswatini|Sint Maarten|Seychelles|Syrian|Turks and Caicos Islands|Chad|Togo|Thailand|Tajikistan|Turkmenistan|Timor.?Leste|Tonga|Trinidad and Tobago|Tunisia|Turkey|Tanzania|Uganda|Ukraine|Uruguay|Uzbekistan|Saint Vincent and the Grenadines|Venezuela|Virgin Islands|Viet Nam|Vanuatu|Wallis and Futuna|Samoa|Yemen|South Africa|Zambia|Zimbabwe|Somaliland|Kosovo|Ashmore|Cartier|Siachen Glacier|North Korea|\bABW\b|\bAFG\b|\bAGO\b|\bAIA\b|\bALB\b|\bARG\b|\bARM\b|\bASM\b|\bATF\b|\bATG\b|\bAZE\b|\bBDI\b|\bBEN\b|\bBFA\b|\bBGD\b|\bBHR\b|\bBHS\b|\bBIH\b|\bBLR\b|\bBLZ\b|\bBOL\b|\bBRA\b|\bBRB\b|\bBRN\b|\bBTN\b|\bBWA\b|\bCAF\b|\bCHL\b|\bCHN\b|\bCIV\b|\bCMR\b|\bCOD\b|\bCOG\b|\bCOK\b|\bCOL\b|\bCOM\b|\bCPV\b|\bCRI\b|\bCUB\b|\bCUW\b|\bCYM\b|\bCYP\b|\bCYP\b|\bDJI\b|\bDMA\b|\bDOM\b|\bDZA\b|\bECU\b|\bEGY\b|\bERI\b|\bESH\b|\bETH\b|\bFJI\b|\bFSM\b|\bGAB\b|\bGEO\b|\bGHA\b|\bGIN\b|\bGMB\b|\bGNB\b|\bGNQ\b|\bGRD\b|\bGTM\b|\bGUM\b|\bGUY\b|\bHMD\b|\bHND\b|\bHTI\b|\bIDN\b|\bIND\b|\bIRN\b|\bIRQ\b|\bJAM\b|\bJOR\b|\bKAZ\b|\bKEN\b|\bKGZ\b|\bKHM\b|\bKIR\b|\bKNA\b|\bKOR\b|\bKWT\b|\bLAO\b|\bLBN\b|\bLBR\b|\bLBY\b|\bLCA\b|\bLKA\b|\bLSO\b|\bMAF\b|\bMDA\b|\bMDG\b|\bMDV\b|\bMEX\b|\bMHL\b|\bMKD\b|\bMLI\b|\bMMR\b|\bMNE\b|\bMNG\b|\bMNP\b|\bMOZ\b|\bMRT\b|\bMSR\b|\bMUS\b|\bMWI\b|\bMYS\b|\bNAM\b|\bNCL\b|\bNER\b|\bNFK\b|\bNGA\b|\bNIC\b|\bNIU\b|\bNPL\b|\bNRU\b|\bOMN\b|\bPAK\b|\bPAN\b|\bPCN\b|\bPHL\b|\bPLW\b|\bPNG\b|\bPRK\b|\bPRY\b|\bPSE\b|\bPYF\b|\bQAT\b|\bRUS\b|\bRWA\b|\bSDN\b|\bSEN\b|\bSGP\b|\bSGS\b|\bSHN\b|\bSLB\b|\bSLE\b|\bSLV\b|\bSOM\b|\bSRB\b|\bSSD\b|\bSTP\b|\bSUR\b|\bSWZ\b|\bSXM\b|\bSYC\b|\bSYR\b|\bTCA\b|\bTCD\b|\bTGO\b|\bTHA\b|\bTJK\b|\bTKM\b|\bTLS\b|\bTON\b|\bTTO\b|\bTUN\b|\bTUR\b|\bTZA\b|\bUGA\b|\bUKR\b|\bURY\b|\bUZB\b|\bVCT\b|\bVEN\b|\bVIR\b|\bVNM\b|\bVUT\b|\bWLF\b|\bWSM\b|\bYEM\b|\bZAF\b|\bZMB\b|\bZWE\b|global south|Third World|Pacific Alliance))|((?=.*(?:developing|least.?develop\S*|less.?develop\S*|underdevel\S*|\bpoor|low.?income|lower.?income|small island\S*|africa\S*|\bimpover\S*|\bpover\S*|\bemergent\S*))(?=.*(?:countr\S*|\bnation.?|\bstate.?\b))))).+,indirect
SDG10_6,^(?=.*(?:\bno \b|\bnot\b|\none\b))(?=.*(?:casting vot\S*)).+,indirect
SDG10_6,"(((?:\beach\b)\s(?:\w+\s){0,6}(?=(?:one vote)))|((?:one vote)\s(?:\w+\s){0,6}(?=(?:\beach\b))))",indirect
SDG10_7,^(?=.*(?:migrat\S*))(?=.*(?:orderly|safe|regular|responsible|\bpolicy|\bpolicies)).+,indirect
SDG10_7,"^(?=.*(?:orderly|safe|regular|responsible|\bpolicy|\bpolicies)).+(((?:mobili\S*)\s(?:\w+\s){0,4}(?=(?:people|population|employee\S*)))|((?:people|population|employee\S*)\s(?:\w+\s){0,4}(?=(?:mobili\S*))))",indirect
SDG10_7,refugee.?,indirect
SDG10_a,^(?=.*(?:alleviat\S*|\babate\S*|abridge\S*|\bavert\S*|abolish\S*|eradicat\S*|eliminat\S*|\beras\S*|\bease\S*|\bend.?\b|\bended\b|rid of|phase out|\bwipe out|\breduc\S*|\bcut.?\b|\bcurb\S*|curtail\S*|declin\S*|decreas\S*|diminish\S*|diminution\S*|\bdrop\S*|dwindl\S*|\bfade\b|fall off|go down|goes down|went down|tone down|die down|cut down|\bhalt\S*|hinder\S*|\bhamper\S*|impede\S*|\binhibit.?\b|\binhibited\b|\binhibiting|lessen\S*|mitigat\S*|slash\S*|shrink\S*|\bstop\S*|slump\S*|\btrim\S*|weaken\S*|\bno\b|\bzero|prevent\S*|prohibit\S*|minimis\S*|minimiz\S*|\bspecial|differential|\bfree\b))(?=.*(?:tariff.?|duty|\btax\b|\bWTO\b))(?=.*(?:((Aruba|Afghanistan|Angola|Anguilla|Albania|United Arab Emirates|Argentina|Armenia|American Samoa|French Southern Territories|Antigua and Barbuda|Azerbaijan|Burundi|Benin|Burkina Faso|Bangladesh|Bahrain|Bahamas|Bosnia and Herzegovina|Belarus|Belize|Bolivia|Brazil|Barbados|Brunei Darussalam|Bhutan|Botswana|Central African Republic|Chile|China|C.?te d.?Ivoire|Cameroon|Congo\b|Cook Islands|Colombia|Comoros|Cabo Verde|Costa Rica|\bCuba\b|Cura̤ao|Cayman Islands|Cyprus|Cyprus|Djibouti|Dominica|Dominican Republic|Algeria|Ecuador|Egypt|Eritrea|Western Sahara|Ethiopia|Fiji|Micronesia|Gabon|Georgia|Ghana|Guinea|Gambia|Guinea.?Bissau|Equatorial Guinea|Grenada|Guatemala|Guam|Guyana|Heard Island and McDonald Islands|Honduras|Haiti|Indonesia|\bIndia\b|\bIran\b|\bIraq\b|Jamaica|Jordan|Kazakhstan|Kenya|Kyrgyzstan|Cambodia|Kiribati|Saint Kitts and Nevis|Kuwait|\bLao.?\b|Lebanon|Liberia|Libya|Saint Lucia|Sri Lanka|Lesotho|Macao|Saint Martin|Morocco|Moldova|Madagascar|Maldives|Mexico|Marshall Islands|North Macedonia|\bMali\b|Myanmar|Montenegro|Mongolia|Northern Mariana Islands|Mozambique|Mauritania|Montserrat|Mauritius|Malawi|Malaysia|Namibia|New Caledonia|Niger|Norfolk Island|Nigeria|Nicaragua|Niue|Nepal|Nauru|Oman|Pakistan|Panama|Pitcairn|Peru|Philippines|Palau|Papua New Guinea|Puerto Rico|Paraguay|Palestine|French Polynesia|Qatar|Russia|Rwanda|Sudan|Senegal|Singapore|South Georgia and the South Sandwich Islands|Saint Helena|Solomon Islands|Sierra Leone|El Salvador|Somalia|Serbia|South Sudan|Sao Tome and Principe|Suriname|Eswatini|Sint Maarten|Seychelles|Syrian|Turks and Caicos Islands|Chad|Togo|Thailand|Tajikistan|Turkmenistan|Timor.?Leste|Tonga|Trinidad and Tobago|Tunisia|Turkey|Tanzania|Uganda|Ukraine|Uruguay|Uzbekistan|Saint Vincent and the Grenadines|Venezuela|Virgin Islands|Viet Nam|Vanuatu|Wallis and Futuna|Samoa|Yemen|South Africa|Zambia|Zimbabwe|Somaliland|Kosovo|Ashmore|Cartier|Siachen Glacier|North Korea|\bABW\b|\bAFG\b|\bAGO\b|\bAIA\b|\bALB\b|\bARG\b|\bARM\b|\bASM\b|\bATF\b|\bATG\b|\bAZE\b|\bBDI\b|\bBEN\b|\bBFA\b|\bBGD\b|\bBHR\b|\bBHS\b|\bBIH\b|\bBLR\b|\bBLZ\b|\bBOL\b|\bBRA\b|\bBRB\b|\bBRN\b|\bBTN\b|\bBWA\b|\bCAF\b|\bCHL\b|\bCHN\b|\bCIV\b|\bCMR\b|\bCOD\b|\bCOG\b|\bCOK\b|\bCOL\b|\bCOM\b|\bCPV\b|\bCRI\b|\bCUB\b|\bCUW\b|\bCYM\b|\bCYP\b|\bCYP\b|\bDJI\b|\bDMA\b|\bDOM\b|\bDZA\b|\bECU\b|\bEGY\b|\bERI\b|\bESH\b|\bETH\b|\bFJI\b|\bFSM\b|\bGAB\b|\bGEO\b|\bGHA\b|\bGIN\b|\bGMB\b|\bGNB\b|\bGNQ\b|\bGRD\b|\bGTM\b|\bGUM\b|\bGUY\b|\bHMD\b|\bHND\b|\bHTI\b|\bIDN\b|\bIND\b|\bIRN\b|\bIRQ\b|\bJAM\b|\bJOR\b|\bKAZ\b|\bKEN\b|\bKGZ\b|\bKHM\b|\bKIR\b|\bKNA\b|\bKOR\b|\bKWT\b|\bLAO\b|\bLBN\b|\bLBR\b|\bLBY\b|\bLCA\b|\bLKA\b|\bLSO\b|\bMAF\b|\bMDA\b|\bMDG\b|\bMDV\b|\bMEX\b|\bMHL\b|\bMKD\b|\bMLI\b|\bMMR\b|\bMNE\b|\bMNG\b|\bMNP\b|\bMOZ\b|\bMRT\b|\bMSR\b|\bMUS\b|\bMWI\b|\bMYS\b|\bNAM\b|\bNCL\b|\bNER\b|\bNFK\b|\bNGA\b|\bNIC\b|\bNIU\b|\bNPL\b|\bNRU\b|\bOMN\b|\bPAK\b|\bPAN\b|\bPCN\b|\bPHL\b|\bPLW\b|\bPNG\b|\bPRK\b|\bPRY\b|\bPSE\b|\bPYF\b|\bQAT\b|\bRUS\b|\bRWA\b|\bSDN\b|\bSEN\b|\bSGP\b|\bSGS\b|\bSHN\b|\bSLB\b|\bSLE\b|\bSLV\b|\bSOM\b|\bSRB\b|\bSSD\b|\bSTP\b|\bSUR\b|\bSWZ\b|\bSXM\b|\bSYC\b|\bSYR\b|\bTCA\b|\bTCD\b|\bTGO\b|\bTHA\b|\bTJK\b|\bTKM\b|\bTLS\b|\bTON\b|\bTTO\b|\bTUN\b|\bTUR\b|\bTZA\b|\bUGA\b|\bUKR\b|\bURY\b|\bUZB\b|\bVCT\b|\bVEN\b|\bVIR\b|\bVNM\b|\bVUT\b|\bWLF\b|\bWSM\b|\bYEM\b|\bZAF\b|\bZMB\b|\bZWE\b|global south|Third World|Pacific Alliance))|((?=.*(?:developing|least.?develop\S*|less.?develop\S*|underdevel\S*|\bpoor|low.?income|lower.?income|small island\S*|africa\S*|\bimpover\S*|\bpover\S*|\bemergent\S*))(?=.*(?:countr\S*|\bnation.?|\bstate.?\b))))).+,indirect
SDG10_b,"^(?!.*(?:Financial risk\S*|Financial Disclosure\S*|Financial Stability|financial sector\S*|financial group\S*|financial crisis|financial condition\S*|financial impact\S*|financial inclusive\S*|financial statement\S*|Financial Times|financial press|financial result\S*|financial instrument\S*|Financial Review\S*|financial assumption\S*|finance corporation\S*))(?=.*(?:((Aruba|Afghanistan|Angola|Anguilla|Albania|United Arab Emirates|Argentina|Armenia|American Samoa|French Southern Territories|Antigua and Barbuda|Azerbaijan|Burundi|Benin|Burkina Faso|Bangladesh|Bahrain|Bahamas|Bosnia and Herzegovina|Belarus|Belize|Bolivia|Brazil|Barbados|Brunei Darussalam|Bhutan|Botswana|Central African Republic|Chile|China|C.?te d.?Ivoire|Cameroon|Congo\b|Cook Islands|Colombia|Comoros|Cabo Verde|Costa Rica|\bCuba\b|Cura̤ao|Cayman Islands|Cyprus|Cyprus|Djibouti|Dominica|Dominican Republic|Algeria|Ecuador|Egypt|Eritrea|Western Sahara|Ethiopia|Fiji|Micronesia|Gabon|Georgia|Ghana|Guinea|Gambia|Guinea.?Bissau|Equatorial Guinea|Grenada|Guatemala|Guam|Guyana|Heard Island and McDonald Islands|Honduras|Haiti|Indonesia|\bIndia\b|\bIran\b|\bIraq\b|Jamaica|Jordan|Kazakhstan|Kenya|Kyrgyzstan|Cambodia|Kiribati|Saint Kitts and Nevis|Kuwait|\bLao.?\b|Lebanon|Liberia|Libya|Saint Lucia|Sri Lanka|Lesotho|Macao|Saint Martin|Morocco|Moldova|Madagascar|Maldives|Mexico|Marshall Islands|North Macedonia|\bMali\b|Myanmar|Montenegro|Mongolia|Northern Mariana Islands|Mozambique|Mauritania|Montserrat|Mauritius|Malawi|Malaysia|Namibia|New Caledonia|Niger|Norfolk Island|Nigeria|Nicaragua|Niue|Nepal|Nauru|Oman|Pakistan|Panama|Pitcairn|Peru|Philippines|Palau|Papua New Guinea|Puerto Rico|Paraguay|Palestine|French Polynesia|Qatar|Russia|Rwanda|Sudan|Senegal|Singapore|South Georgia and the South Sandwich Islands|Saint Helena|Solomon Islands|Sierra Leone|El Salvador|Somalia|Serbia|South Sudan|Sao Tome and Principe|Suriname|Eswatini|Sint Maarten|Seychelles|Syrian|Turks and Caicos Islands|Chad|Togo|Thailand|Tajikistan|Turkmenistan|Timor.?Leste|Tonga|Trinidad and Tobago|Tunisia|Turkey|Tanzania|Uganda|Ukraine|Uruguay|Uzbekistan|Saint Vincent and the Grenadines|Venezuela|Virgin Islands|Viet Nam|Vanuatu|Wallis and Futuna|Samoa|Yemen|South Africa|Zambia|Zimbabwe|Somaliland|Kosovo|Ashmore|Cartier|Siachen Glacier|North Korea|\bABW\b|\bAFG\b|\bAGO\b|\bAIA\b|\bALB\b|\bARG\b|\bARM\b|\bASM\b|\bATF\b|\bATG\b|\bAZE\b|\bBDI\b|\bBEN\b|\bBFA\b|\bBGD\b|\bBHR\b|\bBHS\b|\bBIH\b|\bBLR\b|\bBLZ\b|\bBOL\b|\bBRA\b|\bBRB\b|\bBRN\b|\bBTN\b|\bBWA\b|\bCAF\b|\bCHL\b|\bCHN\b|\bCIV\b|\bCMR\b|\bCOD\b|\bCOG\b|\bCOK\b|\bCOL\b|\bCOM\b|\bCPV\b|\bCRI\b|\bCUB\b|\bCUW\b|\bCYM\b|\bCYP\b|\bCYP\b|\bDJI\b|\bDMA\b|\bDOM\b|\bDZA\b|\bECU\b|\bEGY\b|\bERI\b|\bESH\b|\bETH\b|\bFJI\b|\bFSM\b|\bGAB\b|\bGEO\b|\bGHA\b|\bGIN\b|\bGMB\b|\bGNB\b|\bGNQ\b|\bGRD\b|\bGTM\b|\bGUM\b|\bGUY\b|\bHMD\b|\bHND\b|\bHTI\b|\bIDN\b|\bIND\b|\bIRN\b|\bIRQ\b|\bJAM\b|\bJOR\b|\bKAZ\b|\bKEN\b|\bKGZ\b|\bKHM\b|\bKIR\b|\bKNA\b|\bKOR\b|\bKWT\b|\bLAO\b|\bLBN\b|\bLBR\b|\bLBY\b|\bLCA\b|\bLKA\b|\bLSO\b|\bMAF\b|\bMDA\b|\bMDG\b|\bMDV\b|\bMEX\b|\bMHL\b|\bMKD\b|\bMLI\b|\bMMR\b|\bMNE\b|\bMNG\b|\bMNP\b|\bMOZ\b|\bMRT\b|\bMSR\b|\bMUS\b|\bMWI\b|\bMYS\b|\bNAM\b|\bNCL\b|\bNER\b|\bNFK\b|\bNGA\b|\bNIC\b|\bNIU\b|\bNPL\b|\bNRU\b|\bOMN\b|\bPAK\b|\bPAN\b|\bPCN\b|\bPHL\b|\bPLW\b|\bPNG\b|\bPRK\b|\bPRY\b|\bPSE\b|\bPYF\b|\bQAT\b|\bRUS\b|\bRWA\b|\bSDN\b|\bSEN\b|\bSGP\b|\bSGS\b|\bSHN\b|\bSLB\b|\bSLE\b|\bSLV\b|\bSOM\b|\bSRB\b|\bSSD\b|\bSTP\b|\bSUR\b|\bSWZ\b|\bSXM\b|\bSYC\b|\bSYR\b|\bTCA\b|\bTCD\b|\bTGO\b|\bTHA\b|\bTJK\b|\bTKM\b|\bTLS\b|\bTON\b|\bTTO\b|\bTUN\b|\bTUR\b|\bTZA\b|\bUGA\b|\bUKR\b|\bURY\b|\bUZB\b|\bVCT\b|\bVEN\b|\bVIR\b|\bVNM\b|\bVUT\b|\bWLF\b|\bWSM\b|\bYEM\b|\bZAF\b|\bZMB\b|\bZWE\b|global south|Third World|Pacific Alliance))|((?=.*(?:developing|least.?develop\S*|less.?develop\S*|underdevel\S*|\bpoor|low.?income|lower.?income|small island\S*|africa\S*|\bimpover\S*|\bpover\S*|\bemergent\S*))(?=.*(?:countr\S*|\bnation.?|\bstate.?\b))))).+(((?:financ\S*|\bfunding|\bassistance|budget.?|\baid.? to|government aid.?\b|state aid.?\b|invest\S*|donor|donat\S*|official flow.?)\s(?:\w+\s){0,5}(?=(?:develop\S*|resource.?|capabilit\S*|national plan\S*|program\S*)))|((?:develop\S*|resource.?|capabilit\S*|national plan\S*|program\S*)\s(?:\w+\s){0,5}(?=(?:financ\S*|\bfunding|\bassistance|budget.?|\baid.? to|government aid.?\b|state aid.?\b|invest\S*|donor|donat\S*|official flow.?))))",indirect
